year,month,month_ID,firm_ID,stock_price,DPS,shares_outstanding,adjustment_coefficient,R_F
2016,5,17,891,7751,0,464000,1,6.728155091914232e-4
2016,6,18,891,6763,38,464000,1,6.165383493766421e-4
2016,7,19,891,6747,0,464000,1,6.506825543518218e-4
2016,8,20,891,6495,0,464000,1,5.834098546538314e-4
2016,9,21,891,6926,0,464000,1,6.114423167053608e-4
2016,10,22,891,5761,0,557000,1.2,6.848179857960326e-4
2016,11,23,891,5705,0,557000,1,7.367713245845299e-4
2016,12,24,891,5454,32,557000,1,6.953960765866892e-4
2017,1,25,891,5936,0,557000,1,5.372061978208256e-5
2017,2,26,891,5910,0,557000,1,1.0156758127966897e-4
2017,3,27,891,6251,0,557000,1,8.202927112379008e-5
2017,4,28,891,7004,0,557000,1,3.807413221889874e-5
2017,5,29,891,6858,0,557000,1,2.0063917255108217e-5
2017,6,30,891,7284,40,557000,1,2.4187631625682117e-5
2017,7,31,891,7710,0,557000,1,4.327698904151324e-5
2017,8,32,891,7813,0,557000,1,3.4643469071159566e-5
2017,9,33,891,7405,0,557000,1,3.931858867494157e-5
2017,10,34,891,6387,0,557000,1,6.623265139295986e-5
2017,11,35,891,6310,0,557000,1,3.6010742415965065e-5
2017,12,36,891,6922,40,557000,1,2.5720489585073665e-5
2018,1,37,891,7230,0,557000,1,-9.948516341391951e-5
2018,2,38,891,7255,0,557000,1,-7.306199922659694e-5
2018,3,39,891,6630,0,557000,1,-4.0726631100334606e-5
2018,4,40,891,6137,0,557000,1,-5.3538201817972085e-5
2018,5,41,891,6848,0,557000,1,7.595918721511793e-5
2018,6,42,891,6730,60,557000,1,2.2447959333098474e-4
2018,7,43,891,6495,0,557000,1,2.4686156939715147e-4
2018,8,44,891,6484,0,557000,1,2.555448304290341e-4
2018,9,45,891,7417,0,557000,1,-7.040710798774999e-5
2018,10,46,891,7383,0,557000,1,-6.005029589200579e-5
2018,11,47,891,7385,0,557000,1,-1.546858426427934e-4
2018,12,48,891,9454,60,557000,1,-2.019053925469912e-4
2019,1,49,891,10294,0,557000,1,6.326050390087753e-4
2019,2,50,891,11594,0,557000,1,4.988897985545918e-4
2019,3,51,891,10416,0,557000,1,4.682935379037356e-4
2019,4,52,891,10321,0,557000,1,4.1768156395343694e-4
2019,5,53,891,10813,0,557000,1,3.941414616913267e-4
2019,6,54,891,8919,96,557000,1,4.358740403119928e-4
2019,7,55,891,9819,0,557000,1,4.626405016062174e-4
2019,8,56,891,9829,0,557000,1,4.709409509511897e-4
2019,9,57,891,10990,0,557000,1,4.941935011470922e-4
2019,10,58,891,10804,0,557000,1,5.190200094467227e-4
2019,11,59,891,10899,0,557000,1,4.7454538264174765e-4
2019,12,60,891,11992,96,557000,1,5.020144424060936e-4
2020,1,61,891,14198,0,557000,1,-1.373434292129241e-4
2020,2,62,891,13629,0,557000,1,-8.194016339322899e-5
2020,3,63,891,19179,0,557000,1,-4.2083320996896574e-5
2020,4,64,891,21605,0,557000,1,-7.925778492923401e-5
2020,5,65,891,20323,0,557000,1,-2.4916947603924202e-5
2020,6,66,891,17268,96,557000,1,0
2020,7,67,891,17177,0,557000,1,-4.284323566529397e-6
2020,8,68,891,13454,0,557000,1,6.86211131358352e-5
2020,9,69,891,12266,0,557000,1,9.82037324248813e-5
2020,10,70,891,13472,0,557000,1,-1.948190666647861e-4
2020,11,71,891,13212,0,557000,1,-2.3293435599093068e-4
2020,12,72,891,13355,96,557000,1,-1.393929495184192e-4
2015,1,1,892,2955,0,1786000,1,-7.040710798774999e-5
2015,2,2,892,3089,0,1786000,1,-6.005029589200579e-5
2015,3,3,892,3721,0,1786000,1,-1.546858426427934e-4
2015,4,4,892,3723,0,1786000,1,-2.019053925469912e-4
2015,5,5,892,4249,0,1786000,1,-9.948516341391951e-5
2015,6,6,892,5175,25,1786000,1,-7.306199922659694e-5
2015,7,7,892,5039,0,1786000,1,-4.0726631100334606e-5
2015,8,8,892,4959,0,1786000,1,-5.3538201817972085e-5
2015,9,9,892,5295,0,1786000,1,7.595918721511793e-5
2015,10,10,892,5049,0,1786000,1,2.2447959333098474e-4
2015,11,11,892,5728,0,1786000,1,2.4686156939715147e-4
2015,12,12,892,5915,25,1786000,1,2.555448304290341e-4
2016,1,13,892,6277,0,1786000,1,4.941935011470922e-4
2016,2,14,892,6335,0,1786000,1,5.190200094467227e-4
2016,3,15,892,5854,0,1786000,1,4.7454538264174765e-4
2016,4,16,892,5559,0,1786000,1,5.020144424060936e-4
2016,5,17,892,5325,0,1786000,1,6.326050390087753e-4
2016,6,18,892,5082,26,1786000,1,4.988897985545918e-4
2016,7,19,892,5175,0,1786000,1,4.682935379037356e-4
2016,8,20,892,5616,0,1786000,1,4.1768156395343694e-4
2016,9,21,892,6185,0,1786000,1,3.941414616913267e-4
2016,10,22,892,6090,0,1786000,1,4.358740403119928e-4
2016,11,23,892,6681,0,1786000,1,4.626405016062174e-4
2016,12,24,892,6447,26,1786000,1,4.709409509511897e-4
2017,1,25,892,7042,0,1786000,1,9.82037324248813e-5
2017,2,26,892,6914,0,1786000,1,-1.948190666647861e-4
2017,3,27,892,7058,0,1786000,1,-2.3293435599093068e-4
2017,4,28,892,7551,0,1786000,1,-1.393929495184192e-4
2017,5,29,892,7777,0,1786000,1,-1.373434292129241e-4
2017,6,30,892,8361,26,1786000,1,-8.194016339322899e-5
2017,7,31,892,8819,0,1786000,1,-4.2083320996896574e-5
2017,8,32,892,8882,0,1786000,1,-7.925778492923401e-5
2017,9,33,892,9380,0,1786000,1,-2.4916947603924202e-5
2017,10,34,892,8154,0,1786000,1,0
2017,11,35,892,7044,0,1786000,1,-4.284323566529397e-6
2017,12,36,892,8028,26,1786000,1,6.86211131358352e-5
2018,1,37,892,8219,0,1786000,1,3.370920296834414e-5
2018,2,38,892,7931,0,1786000,1,8.233147515380662e-6
2018,3,39,892,7214,0,1786000,1,5.265067636168696e-5
2018,4,40,892,6279,0,1786000,1,4.1563852309799176e-5
2018,5,41,892,6765,0,1786000,1,6.333753015758524e-5
2018,6,42,892,6794,26,1786000,1,3.403390730389742e-5
2018,7,43,892,7438,0,1786000,1,1.2661526414449327e-5
2018,8,44,892,6574,0,1786000,1,-4.699964362884604e-5
2018,9,45,892,6794,0,1786000,1,5.08402779372409e-5
2018,10,46,892,6798,0,1786000,1,0
2018,11,47,892,6580,0,1786000,1,6.0069596402172464e-5
2018,12,48,892,6580,26,1786000,1,6.978353568447844e-5
2019,1,49,892,6515,0,1786000,1,2.604259696296518e-4
2019,2,50,892,6513,0,1786000,1,3.4465616818470275e-4
2019,3,51,892,6563,0,1786000,1,3.6904424204767613e-4
2019,4,52,892,6296,0,1786000,1,2.947826010987046e-4
2019,5,53,892,6113,0,1786000,1,3.0086036407010394e-4
2019,6,54,892,6040,31,1786000,1,3.275954343995545e-4
2019,7,55,892,6823,0,1786000,1,3.772855493909446e-4
2019,8,56,892,7392,0,1786000,1,3.127117259491933e-4
2019,9,57,892,7039,0,1786000,1,2.789291802397577e-4
2019,10,58,892,7006,0,1786000,1,3.2726411891658726e-4
2019,11,59,892,6546,0,1786000,1,2.664878185557377e-4
2019,12,60,892,6710,31,1786000,1,2.4168261216524111e-4
2020,1,61,892,7148,0,1786000,1,6.848179857960326e-4
2020,2,62,892,6789,0,1786000,1,7.367713245845299e-4
2020,3,63,892,6930,0,1786000,1,6.953960765866892e-4
2020,4,64,892,6596,0,1786000,1,4.935368360524654e-4
2020,5,65,892,6678,0,1786000,1,4.7105999460134173e-4
2020,6,66,892,6425,31,1786000,1,5.524236313591246e-4
2020,7,67,892,6209,0,1786000,1,6.380331542604836e-4
2020,8,68,892,5964,0,1786000,1,6.728155091914232e-4
2020,9,69,892,5578,0,1786000,1,6.165383493766421e-4
2020,10,70,892,5755,0,1786000,1,6.506825543518218e-4
2020,11,71,892,5824,0,1786000,1,5.834098546538314e-4
2020,12,72,892,4808,31,1786000,1,6.114423167053608e-4
2015,1,1,893,1701,0,62684000,1,5.08402779372409e-5
2015,2,2,893,2079,0,62684000,1,0
2015,3,3,893,2017,0,62684000,1,6.0069596402172464e-5
2015,4,4,893,2562,0,62684000,1,6.978353568447844e-5
2015,5,5,893,2286,0,62684000,1,3.370920296834414e-5
2015,6,6,893,2430,23,62684000,1,8.233147515380662e-6
2015,7,7,893,3081,0,62684000,1,5.265067636168696e-5
2015,8,8,893,2474,0,62684000,1,4.1563852309799176e-5
2015,9,9,893,2049,0,62684000,1,6.333753015758524e-5
2015,10,10,893,2046,0,62684000,1,3.403390730389742e-5
2015,11,11,893,2176,0,62684000,1,1.2661526414449327e-5
2015,12,12,893,2240,23,62684000,1,-4.699964362884604e-5
2016,1,13,893,2163,0,62684000,1,2.789291802397577e-4
2016,2,14,893,2063,0,62684000,1,3.2726411891658726e-4
2016,3,15,893,1857,0,62684000,1,2.664878185557377e-4
2016,4,16,893,2368,0,62684000,1,2.4168261216524111e-4
2016,5,17,893,1955,0,62684000,1,2.604259696296518e-4
2016,6,18,893,2084,13,62684000,1,3.4465616818470275e-4
2016,7,19,893,2676,0,62684000,1,3.6904424204767613e-4
2016,8,20,893,2261,0,62684000,1,2.947826010987046e-4
2016,9,21,893,2104,0,62684000,1,3.0086036407010394e-4
2016,10,22,893,2091,0,62684000,1,3.275954343995545e-4
2016,11,23,893,1971,0,62684000,1,3.772855493909446e-4
2016,12,24,893,1745,13,62684000,1,3.127117259491933e-4
2017,1,25,893,1723,0,62684000,1,6.165383493766421e-4
2017,2,26,893,1674,0,62684000,1,6.506825543518218e-4
2017,3,27,893,1636,0,62684000,1,5.834098546538314e-4
2017,4,28,893,2018,0,62684000,1,6.114423167053608e-4
2017,5,29,893,1921,0,62684000,1,6.848179857960326e-4
2017,6,30,893,2388,13,62684000,1,7.367713245845299e-4
2017,7,31,893,3165,0,62684000,1,6.953960765866892e-4
2017,8,32,893,2691,0,62684000,1,4.935368360524654e-4
2017,9,33,893,2813,0,62684000,1,4.7105999460134173e-4
2017,10,34,893,2754,0,62684000,1,5.524236313591246e-4
2017,11,35,893,2395,0,62684000,1,6.380331542604836e-4
2017,12,36,893,2361,13,62684000,1,6.728155091914232e-4
2018,1,37,893,2445,0,62684000,1,2.4187631625682117e-5
2018,2,38,893,1988,0,62684000,1,4.327698904151324e-5
2018,3,39,893,2182,0,62684000,1,3.4643469071159566e-5
2018,4,40,893,2279,0,62684000,1,3.931858867494157e-5
2018,5,41,893,2188,0,62684000,1,6.623265139295986e-5
2018,6,42,893,2035,15,62684000,1,3.6010742415965065e-5
2018,7,43,893,2145,0,62684000,1,2.5720489585073665e-5
2018,8,44,893,1550,0,62684000,1,5.372061978208256e-5
2018,9,45,893,1566,0,62684000,1,1.0156758127966897e-4
2018,10,46,893,1554,0,62684000,1,8.202927112379008e-5
2018,11,47,893,1422,0,62684000,1,3.807413221889874e-5
2018,12,48,893,1428,15,62684000,1,2.0063917255108217e-5
2019,1,49,893,1504,0,62684000,1,2.2447959333098474e-4
2019,2,50,893,1405,0,62684000,1,2.4686156939715147e-4
2019,3,51,893,1534,0,62684000,1,2.555448304290341e-4
2019,4,52,893,1445,0,62684000,1,-7.040710798774999e-5
2019,5,53,893,1346,0,62684000,1,-6.005029589200579e-5
2019,6,54,893,1348,33,62684000,1,-1.546858426427934e-4
2019,7,55,893,1219,0,62684000,1,-2.019053925469912e-4
2019,8,56,893,1147,0,62684000,1,-9.948516341391951e-5
2019,9,57,893,1270,0,62684000,1,-7.306199922659694e-5
2019,10,58,893,1274,0,62684000,1,-4.0726631100334606e-5
2019,11,59,893,1347,0,62684000,1,-5.3538201817972085e-5
2019,12,60,893,1275,33,62684000,1,7.595918721511793e-5
2020,1,61,893,1276,0,62684000,1,4.358740403119928e-4
2020,2,62,893,1428,0,62684000,1,4.626405016062174e-4
2020,3,63,893,1464,0,62684000,1,4.709409509511897e-4
2020,4,64,893,1382,0,62684000,1,4.941935011470922e-4
2020,5,65,893,1431,0,62684000,1,5.190200094467227e-4
2020,6,66,893,1355,31,62684000,1,4.7454538264174765e-4
2020,7,67,893,1333,0,62684000,1,5.020144424060936e-4
2020,8,68,893,1442,0,62684000,1,6.326050390087753e-4
2020,9,69,893,1265,0,62684000,1,4.988897985545918e-4
2020,10,70,893,1365,0,62684000,1,4.682935379037356e-4
2020,11,71,893,1408,0,62684000,1,4.1768156395343694e-4
2020,12,72,893,1232,31,62684000,1,3.941414616913267e-4
2015,1,1,894,2531,0,1973000,1,1.0156758127966897e-4
2015,2,2,894,2719,0,1973000,1,8.202927112379008e-5
2015,3,3,894,2951,0,1973000,1,3.807413221889874e-5
2015,4,4,894,2741,0,1973000,1,2.0063917255108217e-5
2015,5,5,894,3108,0,1973000,1,2.4187631625682117e-5
2015,6,6,894,3264,16,1973000,1,4.327698904151324e-5
2015,7,7,894,3257,0,1973000,1,3.4643469071159566e-5
2015,8,8,894,3596,0,1973000,1,3.931858867494157e-5
2015,9,9,894,3456,0,1973000,1,6.623265139295986e-5
2015,10,10,894,3491,0,1973000,1,3.6010742415965065e-5
2015,11,11,894,3724,0,1973000,1,2.5720489585073665e-5
2015,12,12,894,3883,16,1973000,1,5.372061978208256e-5
2016,1,13,894,3820,0,1973000,1,-7.306199922659694e-5
2016,2,14,894,4045,0,1973000,1,-4.0726631100334606e-5
2016,3,15,894,4587,0,1973000,1,-5.3538201817972085e-5
2016,4,16,894,4872,0,1973000,1,7.595918721511793e-5
2016,5,17,894,4643,0,1973000,1,2.2447959333098474e-4
2016,6,18,894,4518,0,1973000,1,2.4686156939715147e-4
2016,7,19,894,4814,0,1973000,1,2.555448304290341e-4
2016,8,20,894,4976,0,1973000,1,-7.040710798774999e-5
2016,9,21,894,5456,0,1973000,1,-6.005029589200579e-5
2016,10,22,894,5599,0,1973000,1,-1.546858426427934e-4
2016,11,23,894,5581,0,1973000,1,-2.019053925469912e-4
2016,12,24,894,5014,0,1973000,1,-9.948516341391951e-5
2017,1,25,894,5214,-0,1973000,1,4.988897985545918e-4
2017,2,26,894,5348,-0,1973000,1,4.682935379037356e-4
2017,3,27,894,5155,-0,1973000,1,4.1768156395343694e-4
2017,4,28,894,5460,-0,1973000,1,3.941414616913267e-4
2017,5,29,894,6119,-0,1973000,1,4.358740403119928e-4
2017,6,30,894,6471,0,1973000,1,4.626405016062174e-4
2017,7,31,894,6719,-0,1973000,1,4.709409509511897e-4
2017,8,32,894,6947,-0,1973000,1,4.941935011470922e-4
2017,9,33,894,7106,-0,1973000,1,5.190200094467227e-4
2017,10,34,894,6298,-0,1973000,1,4.7454538264174765e-4
2017,11,35,894,6346,-0,1973000,1,5.020144424060936e-4
2017,12,36,894,6509,0,1973000,1,6.326050390087753e-4
2018,1,37,894,6458,-0,1973000,1,-8.194016339322899e-5
2018,2,38,894,6505,-0,1973000,1,-4.2083320996896574e-5
2018,3,39,894,5900,-0,1973000,1,-7.925778492923401e-5
2018,4,40,894,5559,-0,1973000,1,-2.4916947603924202e-5
2018,5,41,894,5817,-0,1973000,1,0
2018,6,42,894,5908,0,1973000,1,-4.284323566529397e-6
2018,7,43,894,6051,-0,1973000,1,6.86211131358352e-5
2018,8,44,894,5329,-0,1973000,1,9.82037324248813e-5
2018,9,45,894,5152,-0,1973000,1,-1.948190666647861e-4
2018,10,46,894,5202,-0,1973000,1,-2.3293435599093068e-4
2018,11,47,894,5868,-0,1973000,1,-1.393929495184192e-4
2018,12,48,894,6355,0,1973000,1,-1.373434292129241e-4
2019,1,49,894,6575,0,1973000,1,3.403390730389742e-5
2019,2,50,894,6950,0,1973000,1,1.2661526414449327e-5
2019,3,51,894,6824,0,1973000,1,-4.699964362884604e-5
2019,4,52,894,6967,0,1973000,1,5.08402779372409e-5
2019,5,53,894,7314,0,1973000,1,0
2019,6,54,894,7314,15,1973000,1,6.0069596402172464e-5
2019,7,55,894,7597,0,1973000,1,6.978353568447844e-5
2019,8,56,894,7228,0,1973000,1,3.370920296834414e-5
2019,9,57,894,7261,0,1973000,1,8.233147515380662e-6
2019,10,58,894,7350,0,1973000,1,5.265067636168696e-5
2019,11,59,894,7808,0,1973000,1,4.1563852309799176e-5
2019,12,60,894,8497,15,1973000,1,6.333753015758524e-5
2020,1,61,894,9298,0,1973000,1,3.275954343995545e-4
2020,2,62,894,8948,0,1973000,1,3.772855493909446e-4
2020,3,63,894,9159,0,1973000,1,3.127117259491933e-4
2020,4,64,894,9656,0,1973000,1,2.789291802397577e-4
2020,5,65,894,9594,0,1973000,1,3.2726411891658726e-4
2020,6,66,894,9444,24,1973000,1,2.664878185557377e-4
2020,7,67,894,9329,0,1973000,1,2.4168261216524111e-4
2020,8,68,894,9524,0,1973000,1,2.604259696296518e-4
2020,9,69,894,10258,0,1973000,1,3.4465616818470275e-4
2020,10,70,894,10727,0,1973000,1,3.6904424204767613e-4
2020,11,71,894,11571,0,1973000,1,2.947826010987046e-4
2020,12,72,894,12596,24,1973000,1,3.0086036407010394e-4
2015,1,1,895,1401,0,94925000,1,-1.948190666647861e-4
2015,2,2,895,1380,0,94925000,1,-2.3293435599093068e-4
2015,3,3,895,1548,0,94925000,1,-1.393929495184192e-4
2015,4,4,895,1614,0,94925000,1,-1.373434292129241e-4
2015,5,5,895,1744,0,94925000,1,-8.194016339322899e-5
2015,6,6,895,2003,12,94925000,1,-4.2083320996896574e-5
2015,7,7,895,1919,0,94925000,1,-7.925778492923401e-5
2015,8,8,895,1980,0,94925000,1,-2.4916947603924202e-5
2015,9,9,895,2085,0,94925000,1,0
2015,10,10,895,2000,0,94925000,1,-4.284323566529397e-6
2015,11,11,895,2050,0,94925000,1,6.86211131358352e-5
2015,12,12,895,2373,12,94925000,1,9.82037324248813e-5
2016,1,13,895,2118,0,94925000,1,8.233147515380662e-6
2016,2,14,895,2148,0,94925000,1,5.265067636168696e-5
2016,3,15,895,2038,0,94925000,1,4.1563852309799176e-5
2016,4,16,895,2090,0,94925000,1,6.333753015758524e-5
2016,5,17,895,2061,0,94925000,1,3.403390730389742e-5
2016,6,18,895,1958,12,94925000,1,1.2661526414449327e-5
2016,7,19,895,1988,0,94925000,1,-4.699964362884604e-5
2016,8,20,895,2252,0,94925000,1,5.08402779372409e-5
2016,9,21,895,2375,0,94925000,1,0
2016,10,22,895,2558,0,94925000,1,6.0069596402172464e-5
2016,11,23,895,2656,0,94925000,1,6.978353568447844e-5
2016,12,24,895,2537,12,94925000,1,3.370920296834414e-5
2017,1,25,895,2681,0,94925000,1,3.4465616818470275e-4
2017,2,26,895,2740,0,94925000,1,3.6904424204767613e-4
2017,3,27,895,2829,0,94925000,1,2.947826010987046e-4
2017,4,28,895,3246,0,94925000,1,3.0086036407010394e-4
2017,5,29,895,3201,0,94925000,1,3.275954343995545e-4
2017,6,30,895,3034,13,94925000,1,3.772855493909446e-4
2017,7,31,895,3096,0,94925000,1,3.127117259491933e-4
2017,8,32,895,3149,0,94925000,1,2.789291802397577e-4
2017,9,33,895,3102,0,94925000,1,3.2726411891658726e-4
2017,10,34,895,2605,0,94925000,1,2.664878185557377e-4
2017,11,35,895,2506,0,94925000,1,2.4168261216524111e-4
2017,12,36,895,2842,13,94925000,1,2.604259696296518e-4
2018,1,37,895,2678,0,94925000,1,7.367713245845299e-4
2018,2,38,895,2488,0,94925000,1,6.953960765866892e-4
2018,3,39,895,2319,0,94925000,1,4.935368360524654e-4
2018,4,40,895,2118,0,94925000,1,4.7105999460134173e-4
2018,5,41,895,2257,0,94925000,1,5.524236313591246e-4
2018,6,42,895,2311,14,94925000,1,6.380331542604836e-4
2018,7,43,895,2329,0,94925000,1,6.728155091914232e-4
2018,8,44,895,2492,0,94925000,1,6.165383493766421e-4
2018,9,45,895,2392,0,94925000,1,6.506825543518218e-4
2018,10,46,895,2494,0,94925000,1,5.834098546538314e-4
2018,11,47,895,2341,0,94925000,1,6.114423167053608e-4
2018,12,48,895,2352,14,94925000,1,6.848179857960326e-4
2019,1,49,895,2212,0,94925000,1,3.6010742415965065e-5
2019,2,50,895,2035,0,94925000,1,2.5720489585073665e-5
2019,3,51,895,2074,0,94925000,1,5.372061978208256e-5
2019,4,52,895,1994,0,94925000,1,1.0156758127966897e-4
2019,5,53,895,2080,0,94925000,1,8.202927112379008e-5
2019,6,54,895,2138,19,94925000,1,3.807413221889874e-5
2019,7,55,895,2384,0,94925000,1,2.0063917255108217e-5
2019,8,56,895,2479,0,94925000,1,2.4187631625682117e-5
2019,9,57,895,2350,0,94925000,1,4.327698904151324e-5
2019,10,58,895,2377,0,94925000,1,3.4643469071159566e-5
2019,11,59,895,2500,0,94925000,1,3.931858867494157e-5
2019,12,60,895,2434,19,94925000,1,6.623265139295986e-5
2020,1,61,895,2459,0,94925000,1,-1.546858426427934e-4
2020,2,62,895,2397,0,94925000,1,-2.019053925469912e-4
2020,3,63,895,2511,0,94925000,1,-9.948516341391951e-5
2020,4,64,895,2500,0,94925000,1,-7.306199922659694e-5
2020,5,65,895,2388,0,94925000,1,-4.0726631100334606e-5
2020,6,66,895,2192,18,94925000,1,-5.3538201817972085e-5
2020,7,67,895,2093,0,94925000,1,7.595918721511793e-5
2020,8,68,895,2145,0,94925000,1,2.2447959333098474e-4
2020,9,69,895,2064,0,94925000,1,2.4686156939715147e-4
2020,10,70,895,2396,0,94925000,1,2.555448304290341e-4
2020,11,71,895,2550,0,94925000,1,-7.040710798774999e-5
2020,12,72,895,2354,18,94925000,1,-6.005029589200579e-5
2015,1,1,896,2474,0,30709000,1,6.506825543518218e-4
2015,2,2,896,2423,0,30709000,1,5.834098546538314e-4
2015,3,3,896,2588,0,30709000,1,6.114423167053608e-4
2015,4,4,896,2634,0,30709000,1,6.848179857960326e-4
2015,5,5,896,2782,0,30709000,1,7.367713245845299e-4
2015,6,6,896,2907,25,30709000,1,6.953960765866892e-4
2015,7,7,896,2866,0,30709000,1,4.935368360524654e-4
2015,8,8,896,2938,0,30709000,1,4.7105999460134173e-4
2015,9,9,896,2651,0,30709000,1,5.524236313591246e-4
2015,10,10,896,2468,0,30709000,1,6.380331542604836e-4
2015,11,11,896,2713,0,30709000,1,6.728155091914232e-4
2015,12,12,896,2784,25,30709000,1,6.165383493766421e-4
2016,1,13,896,2873,0,30709000,1,4.327698904151324e-5
2016,2,14,896,2950,0,30709000,1,3.4643469071159566e-5
2016,3,15,896,2569,0,30709000,1,3.931858867494157e-5
2016,4,16,896,2588,0,30709000,1,6.623265139295986e-5
2016,5,17,896,2500,0,30709000,1,3.6010742415965065e-5
2016,6,18,896,2213,18,30709000,1,2.5720489585073665e-5
2016,7,19,896,2478,0,30709000,1,5.372061978208256e-5
2016,8,20,896,2542,0,30709000,1,1.0156758127966897e-4
2016,9,21,896,2325,0,30709000,1,8.202927112379008e-5
2016,10,22,896,2306,0,30709000,1,3.807413221889874e-5
2016,11,23,896,2457,0,30709000,1,2.0063917255108217e-5
2016,12,24,896,2408,18,30709000,1,2.4187631625682117e-5
2017,1,25,896,2558,0,30709000,1,2.4686156939715147e-4
2017,2,26,896,2439,0,30709000,1,2.555448304290341e-4
2017,3,27,896,2145,0,30709000,1,-7.040710798774999e-5
2017,4,28,896,2302,0,30709000,1,-6.005029589200579e-5
2017,5,29,896,2270,0,30709000,1,-1.546858426427934e-4
2017,6,30,896,2176,14,30709000,1,-2.019053925469912e-4
2017,7,31,896,2216,0,30709000,1,-9.948516341391951e-5
2017,8,32,896,2116,0,30709000,1,-7.306199922659694e-5
2017,9,33,896,2051,0,30709000,1,-4.0726631100334606e-5
2017,10,34,896,1845,0,30709000,1,-5.3538201817972085e-5
2017,11,35,896,1682,0,30709000,1,7.595918721511793e-5
2017,12,36,896,2031,14,30709000,1,2.2447959333098474e-4
2018,1,37,896,2020,0,30709000,1,4.626405016062174e-4
2018,2,38,896,1973,0,30709000,1,4.709409509511897e-4
2018,3,39,896,1698,0,30709000,1,4.941935011470922e-4
2018,4,40,896,1575,0,30709000,1,5.190200094467227e-4
2018,5,41,896,1683,0,30709000,1,4.7454538264174765e-4
2018,6,42,896,1767,13,30709000,1,5.020144424060936e-4
2018,7,43,896,1796,0,30709000,1,6.326050390087753e-4
2018,8,44,896,1650,0,30709000,1,4.988897985545918e-4
